pop,upop
5469123.00,44.44
4107135.00,34.67
959666.00,15.46
119341444.00,64.55
186786.00,60.31
8825940.00,61.22
6671659.00,8.22
4018927.00,4.18
281555.00,23.02
6795102.00,6.00
8673666.00,31.09
24277000.00,75.62
15447.00,100.00
2213888.00,33.55
4421448.00,18.59
127694.00,32.60
11070198.00,80.70
969005000.00,18.62
27113510.00,61.41
297765.00,22.81
25656486.00,26.82
1749859.00,46.93
2326708.00,42.75
7912390.00,36.61
4571000.00,49.07
9777287.00,67.35
147851.00,81.46
680013.00,56.38
10292341.00,74.17
5116801.00,83.45
336254.00,71.14
74923.00,45.94
5675930.00,50.16
7772652.00,46.03
42321740.00,43.84
4498757.00,43.55
215014.00,27.78
2316054.00,14.18
1468333.00,69.50
34569428.00,10.21
42468.00,31.27
621541.00,37.62
4764690.00,70.97
55130594.00,73.21
147299.00,59.06
711544.00,52.34
585155.00,27.59
4430200.00,52.16
78126350.00,72.79
10550770.00,30.94
9548258.00,68.87
49600.00,75.74
88571.00,32.85
101846.00,92.74
6933492.00,37.26
4451872.00,22.75
834068.00,16.74
781677.00,30.41
5566265.00,20.51
3523283.00,34.31
4929700.00,91.15
10704152.00,63.89
225735.00,87.96
681358553.00,22.74
144053516.00,21.52
37256771.00,48.95
13257910.00,64.85
3373750.00,54.99
64680.00,51.79
3786000.00,88.22
56317749.00,66.44
2104141.00,46.19
115870000.00,76.12
2099312.00,58.98
14362417.00,53.70
15661414.00,15.40
58509.00,32.04
17151321.00,56.86
37534236.00,54.98
1315428.00,93.93
3552000.00,38.68
3202270.00,12.11
2505953.00,66.69
2602573.00,72.40
1274216.00,11.39
1830963.00,34.18
3069540.00,68.70
25447.00,18.28
3397842.00,60.36
362856.00,79.51
243073.00,98.41
1902718.00,52.89
8507958.00,18.07
5986639.00,8.84
13504433.00,41.16
153285.00,21.61
6956779.00,18.01
313342.00,89.78
29416.00,58.77
1490811.00,25.98
949888.00,42.57
67688533.00,65.65
70550.00,26.33
3366000.00,39.64
26391.00,100.00
1646291.00,51.49
568966.00,35.74
19595092.00,40.50
11635174.00,12.34
33675835.00,23.96
991365.00,24.78
14554356.00,5.82
14038270.00,64.44
138500.00,57.04
3109000.00,83.33
3157356.00,49.70
5798584.00,13.23
71619216.00,21.52
15906.00,85.85
4072517.00,70.08
1091855.00,45.65
75575981.00,27.72
12127.00,62.26
1931393.00,50.16
3130125.00,12.82
3094479.00,41.14
16924758.00,63.96
46113992.00,37.00
35247217.00,57.71
9661265.00,42.38
3168088.00,66.18
205244.00,89.21
22090488.00,45.36
138027000.00,69.31
4968628.00,4.66
154763.00,21.15
21026.00,79.48
92652.00,33.11
9323290.00,64.41
5424299.00,35.42
63594.00,49.38
3017670.00,29.39
2383500.00,100.00
4938973.00,50.56
1882599.00,46.90
222905.00,10.24
5758961.00,26.51
26940793.00,48.35
4565912.00,8.53
37201123.00,72.16
14472000.00,18.92
43450.00,35.74
116292.00,26.27
99589.00,35.33
13917268.00,19.75
362137.00,62.80
585335.00,17.12
8293678.00,83.02
6294365.00,57.14
8651904.00,46.38
3809991.00,34.50
18110990.00,14.14
46412310.00,26.24
586886.00,16.09
2642845.00,24.31
92299.00,20.94
1069199.00,10.98
6215690.00,49.97
42912350.00,43.36
2791575.00,47.30
7262.00,54.63
7959.00,28.98
12177677.00,7.36
49750150.00,61.08
927303.00,80.51
56246951.00,78.32
225055000.00,73.69
2896021.00,85.01
15543520.00,40.79
112579.00,14.37
14931741.00,78.53
52574000.00,19.18
96000.00,79.23
7765087.00,16.18
5727577.00,38.82
7031159.00,21.85
164571043.00,44.87
5471020.00,38.15
106564905.00,57.82
1558464640.00,27.50
1359783541.00,21.34
302311356.00,69.92
793769417.00,64.84
210809729.00,50.52
464340783.00,68.94
202198940.00,28.01
271276022.00,20.79
1114849145.00,72.10
242853323.00,72.05
871995822.00,72.11
364270961.00,64.26
301466963.00,61.09
393172012.00,17.03
3321741211.00,28.43
251638363.00,18.44
1503783344.00,26.22
185083537.00,49.59
166836852.00,46.96
3070102848.00,29.25
251872670.00,73.93
985232586.00,70.44
10123957.00,26.77
1413201.00,28.32
17008178.00,30.56
900085240.00,22.32
383043891.00,22.15
382758886.00,22.14
1566319504.00,32.16
4436590356.00,39.28
13211412.00,15.68
2671997.00,33.76
19337723.00,43.54
32456.00,74.33
36063.00,92.06
8211950.00,19.77
70301.00,34.62
28105889.00,82.89
3096298.00,66.05
60096.00,50.47
14692000.00,85.76
7549433.00,65.39
6163990.00,52.78
210660.00,73.10
359902.00,86.10
81364176.00,14.85
252197.00,39.58
9643000.00,56.50
9859242.00,95.38
144151.00,49.37
3718024.00,27.34
54670.00,100.00
412561.00,10.13
5589572.00,45.45
4144726.00,35.54
996331.00,16.48
122199721.00,65.47
193057.00,59.89
8861535.00,62.10
6822840.00,8.81
4126544.00,4.34
285599.00,23.52
6718241.00,9.90
8932121.00,31.92
24593000.00,75.66
16164.00,100.00
2274095.00,33.87
4512795.00,18.79
128213.00,32.21
11234340.00,81.24
981235000.00,19.36
27737905.00,62.12
308518.00,23.22
26357407.00,27.07
1801688.00,47.86
2389309.00,43.10
8265549.00,36.83
4588000.00,50.06
9835177.00,68.11
148041.00,81.77
685406.00,58.61
10304193.00,75.17
5123027.00,83.72
358960.00,72.10
75313.00,46.76
5809271.00,51.28
7976449.00,46.96
43369552.00,43.86
4577683.00,44.06
220605.00,27.87
2383858.00,14.36
1477219.00,69.71
35239974.00,10.41
43010.00,31.19
635256.00,37.77
4779535.00,71.73
55340782.00,73.28
151702.00,59.00
729165.00,54.68
604371.00,28.41
4467700.00,52.50
78288576.00,72.84
10802025.00,31.16
9642505.00,69.34
50200.00,76.12
89004.00,32.92
104131.00,93.75
7118628.00,37.40
4506559.00,23.62
849886.00,17.61
786614.00,30.49
5688832.00,20.54
3635862.00,34.87
5063100.00,91.48
10711122.00,64.19
228138.00,88.26
697229745.00,23.10
147490366.00,22.10
38668222.00,49.69
13653358.00,65.52
3412800.00,55.33
65108.00,51.78
3878000.00,88.58
56433883.00,66.64
2133000.00,46.74
116782000.00,76.18
2181000.00,60.03
14518924.00,54.14
16267906.00,15.58
59340.00,32.28
17372167.00,56.90
38123775.00,56.72
1384342.00,94.78
3617400.00,38.63
3252701.00,12.38
2511701.00,67.10
2605294.00,73.67
1307403.00,11.45
1892529.00,35.17
3191304.00,70.09
25869.00,18.27
3413202.00,61.16
364150.00,80.04
246236.00,98.52
1924194.00,53.47
8746516.00,18.52
6163225.00,9.05
13833739.00,42.04
158282.00,22.25
7090125.00,18.48
316645.00,89.79
30581.00,58.30
1534085.00,27.37
966039.00,42.35
69330974.00,66.34
72967.00,26.45
3396000.00,40.39
26746.00,100.00
1689622.00,52.08
573170.00,36.81
20071902.00,41.21
11936379.00,13.13
34470694.00,23.97
1012761.00,25.07
14890080.00,6.09
14149800.00,64.75
140050.00,57.43
3112900.00,83.43
3249910.00,49.94
5963159.00,13.44
73698096.00,21.97
17048.00,86.78
4085620.00,70.55
1154375.00,47.56
78071984.00,28.07
12197.00,62.54
1978575.00,50.45
3215483.00,13.05
3180628.00,41.69
17359118.00,64.57
47396966.00,37.48
35574150.00,58.09
9766312.00,42.79
3206000.00,67.84
223715.00,89.36
22242653.00,46.07
139010000.00,69.75
5140786.00,4.72
155554.00,21.17
21363.00,81.23
94953.00,33.48
9912917.00,65.86
5568651.00,35.77
64400.00,49.37
3086406.00,29.82
2413900.00,100.00
4979815.00,51.64
1901315.00,48.05
230614.00,10.58
6089707.00,26.76
27576000.00,48.43
4701360.00,8.52
37439035.00,72.79
14747000.00,18.78
43205.00,35.88
117984.00,26.54
100506.00,35.87
14418063.00,19.96
362777.00,64.96
603373.00,17.85
8310531.00,83.09
6319408.00,57.08
8956156.00,46.71
3917642.00,34.29
18684893.00,14.56
47385325.00,26.79
577580.00,16.48
2720838.00,24.66
93007.00,21.15
1085308.00,10.86
6384000.00,50.57
43905790.00,43.78
2861000.00,47.08
7525.00,55.26
8051.00,29.82
12547754.00,7.53
49968811.00,61.69
1016789.00,80.71
56314216.00,78.48
227225000.00,73.74
2915775.00,85.39
15951899.00,40.78
115634.00,14.74
15343917.00,79.19
53700000.00,19.25
97000.00,80.15
8059381.00,16.53
5929497.00,39.82
7289083.00,22.37
169828213.00,45.44
5531599.00,38.32
107187982.00,58.29
1581896123.00,28.15
1380911399.00,22.06
303480588.00,70.16
799091169.00,65.18
213607873.00,51.15
466081804.00,69.19
207344181.00,28.36
278278454.00,21.18
1124313998.00,72.42
246276835.00,72.63
878037163.00,72.36
372330102.00,64.94
308423371.00,61.80
403186706.00,17.51
3390195034.00,29.02
257466559.00,18.82
1540381043.00,26.62
191227827.00,50.21
172007692.00,47.49
3132728475.00,29.85
254421050.00,74.07
993924740.00,70.74
10373676.00,27.44
1445947.00,28.53
17351222.00,31.00
921521635.00,22.69
394021126.00,22.56
393723064.00,22.56
1592347432.00,32.98
4514509032.00,39.70
12996923.00,15.93
2726056.00,34.02
19943667.00,44.42
33488.00,75.04
37502.00,92.80
8497950.00,20.30
69750.00,34.70
28543366.00,83.31
3145885.00,66.26
60567.00,50.46
14927000.00,85.70
7568710.00,65.41
6261942.00,52.90
215404.00,73.84
374125.00,86.32
83599582.00,15.80
253080.00,38.85
9710000.00,57.58
9858982.00,95.54
147566.00,49.18
3822206.00,28.01
55050.00,100.00
423887.00,10.65
5711598.00,46.46
4185074.00,36.28
1033073.00,17.55
125107382.00,66.37
199136.00,59.47
8891117.00,62.60
6985158.00,9.43
4239673.00,4.50
290428.00,25.00
6774509.00,12.74
9201146.00,32.76
24900000.00,75.71
16795.00,100.00
2340259.00,34.20
4610964.00,18.98
128988.00,31.91
11400489.00,81.78
993885000.00,20.12
28375995.00,62.82
318659.00,23.65
27049145.00,27.33
1855391.00,48.78
2454127.00,43.45
8629121.00,37.04
4608000.00,50.89
9884219.00,68.85
148629.00,82.08
689173.00,60.81
10300591.00,75.48
5121572.00,83.92
374683.00,73.03
75376.00,47.79
5943591.00,52.40
8183194.00,47.89
44465918.00,43.87
4652058.00,44.57
232934.00,27.97
2453689.00,14.55
1487666.00,69.92
36093319.00,10.61
43559.00,31.10
650957.00,37.92
4799964.00,72.53
55585824.00,73.35
156240.00,58.95
747593.00,57.00
625413.00,29.26
4504500.00,52.84
78407907.00,72.99
11117608.00,31.39
9729350.00,69.75
51000.00,76.50
90575.00,32.99
106486.00,93.49
7310397.00,37.61
4584305.00,24.50
866947.00,18.50
787728.00,30.40
5818673.00,20.57
3750843.00,35.44
5183400.00,91.79
10711848.00,64.37
230755.00,88.53
713561406.00,23.42
150978841.00,22.82
40209077.00,50.43
14046273.00,66.18
3453000.00,55.63
65128.00,51.78
3956000.00,88.94
56501675.00,66.84
2162300.00,47.29
117648000.00,76.27
2267246.00,61.46
14683789.00,54.58
16901181.00,15.68
60137.00,32.53
17623335.00,57.05
38723248.00,58.41
1452383.00,95.67
3685800.00,38.58
3317570.00,12.65
2519421.00,67.44
2615753.00,74.90
1340694.00,11.51
1961795.00,36.16
3318560.00,71.45
26221.00,18.19
3432947.00,61.95
365225.00,80.44
252258.00,98.66
1941445.00,54.01
8983494.00,18.99
6327344.00,9.26
14180093.00,42.81
163834.00,22.91
7233877.00,18.97
318982.00,89.79
31895.00,58.83
1578585.00,28.81
980462.00,42.13
70950741.00,66.87
75462.00,26.42
3429000.00,41.14
27165.00,100.00
1733479.00,52.68
576678.00,37.89
20564359.00,41.92
12228508.00,14.05
35279907.00,23.98
1034446.00,25.36
15237302.00,6.38
14247208.00,65.10
142650.00,57.81
3124900.00,83.51
3342666.00,50.18
6129762.00,13.66
75729572.00,22.67
18906.00,87.12
4099702.00,70.79
1220548.00,49.47
80691701.00,28.38
12383.00,63.41
2026057.00,50.79
3304188.00,13.24
3271454.00,42.24
17792551.00,65.18
48715592.00,38.57
35898587.00,58.46
9851362.00,43.22
3242552.00,71.77
248053.00,89.51
22415169.00,46.78
139941000.00,70.19
5313908.00,4.79
156435.00,21.19
21666.00,82.86
96947.00,33.86
10556936.00,67.28
5723541.00,36.12
65128.00,49.35
3155368.00,30.25
2532800.00,100.00
5016105.00,52.31
1906531.00,48.94
238488.00,10.93
6251730.00,27.02
28254655.00,48.59
4849708.00,8.51
37740556.00,73.28
14847000.00,18.68
42978.00,35.75
119593.00,26.81
101378.00,36.41
14935471.00,20.17
363309.00,65.04
621314.00,18.59
8320503.00,83.10
6354074.00,58.12
9277263.00,47.04
4030104.00,34.08
19279543.00,14.98
48336894.00,27.05
580556.00,16.88
2812071.00,25.02
93452.00,21.37
1102562.00,10.60
6555185.00,51.16
44936836.00,45.19
2931343.00,46.86
7855.00,57.36
8160.00,30.68
12927007.00,7.83
50221000.00,62.30
1093108.00,80.68
56333829.00,78.59
229466000.00,73.89
2935036.00,85.77
16375135.00,40.77
118578.00,15.12
15761800.00,79.82
54722000.00,19.31
98000.00,81.03
8369708.00,16.89
6138069.00,39.85
7571965.00,22.90
175134529.00,46.01
5599100.00,38.50
107770794.00,58.68
1607541549.00,28.81
1404321928.00,22.78
304270836.00,70.33
803850256.00,65.50
216294202.00,51.84
467346238.00,69.36
212408523.00,28.70
285410524.00,21.57
1133283621.00,72.70
249695554.00,73.19
883588067.00,72.58
380466998.00,65.60
315432096.00,62.48
413495920.00,17.84
3462147192.00,29.56
263493720.00,19.13
1577970025.00,26.95
197659182.00,50.83
177424668.00,48.02
3198653472.00,30.42
256921449.00,74.23
1002134002.00,71.03
10635559.00,28.11
1480475.00,28.76
17715134.00,31.45
943662470.00,22.94
405328909.00,22.98
405011828.00,22.97
1620683447.00,33.80
4595430813.00,40.08
12667001.00,16.18
2784278.00,34.29
20575701.00,45.30
34740.00,75.74
39112.00,93.47
8807511.00,20.84
68950.00,34.78
28993989.00,83.76
3192877.00,66.47
61344.00,50.44
15178000.00,85.64
7574140.00,65.45
6362289.00,53.02
220275.00,74.57
385950.00,86.53
85868228.00,16.21
253836.00,38.12
9776000.00,58.66
9856303.00,95.64
151498.00,48.99
3931355.00,28.69
55449.00,100.00
434385.00,11.18
5835186.00,47.47
4226663.00,36.61
1069962.00,19.49
128054757.00,67.26
205061.00,60.03
8917457.00,63.10
7158256.00,10.09
4359122.00,4.67
296071.00,26.54
6945053.00,13.03
9480638.00,33.61
25202000.00,75.87
17357.00,100.00
2411693.00,34.53
4716073.00,19.18
129983.00,31.89
11569135.00,82.23
1008630000.00,20.90
29027158.00,63.52
328355.00,24.10
27741104.00,27.58
1910800.00,49.71
2521163.00,43.80
9002400.00,37.26
4635000.00,51.24
9925618.00,69.41
150101.00,82.38
691711.00,62.96
10314826.00,75.45
5117810.00,84.03
384743.00,73.94
75168.00,49.52
6078816.00,53.05
8392935.00,48.82
45610430.00,43.89
4722272.00,45.09
251301.00,28.06
2525005.00,14.74
1498414.00,70.14
37109517.00,10.81
44105.00,31.02
668196.00,38.07
4826933.00,73.37
55858727.00,73.43
160883.00,58.89
766867.00,58.37
648202.00,30.11
4542800.00,53.18
78333366.00,73.11
11488112.00,31.61
9789513.00,69.94
51500.00,76.87
93091.00,33.04
108911.00,93.22
7508161.00,37.99
4684992.00,25.41
885166.00,19.43
785466.00,30.31
5955265.00,20.60
3868296.00,36.00
5264500.00,92.09
10705535.00,64.55
233860.00,88.80
730303461.00,23.65
154506266.00,23.61
41862373.00,51.18
14437661.00,66.84
3485800.00,55.79
64817.00,51.78
4031000.00,89.29
56543548.00,66.89
2200100.00,47.81
118449000.00,76.38
2359755.00,62.88
14853993.00,55.02
17559778.00,15.78
60918.00,32.78
17899236.00,57.20
39326352.00,60.06
1518855.00,96.41
3759300.00,38.53
3395113.00,12.93
2531080.00,67.72
2632281.00,76.09
1374044.00,11.57
2036325.00,37.17
3450078.00,72.77
26514.00,18.04
3457179.00,62.73
365525.00,80.50
260921.00,98.89
1954990.00,54.43
9220693.00,19.46
6483571.00,9.48
14543585.00,43.57
169861.00,23.57
7386669.00,19.47
325898.00,89.80
33334.00,59.61
1624310.00,30.30
992521.00,41.92
72547995.00,67.40
78057.00,26.35
3464000.00,41.89
27629.00,100.00
1777727.00,53.27
579581.00,38.98
21070647.00,42.63
12511864.00,15.04
36098908.00,23.99
1056758.00,25.61
15596012.00,6.62
14312690.00,65.51
145700.00,58.20
3156100.00,83.55
3435527.00,50.42
6299343.00,13.87
77729802.00,23.39
21393.00,87.44
4114787.00,70.92
1290007.00,51.39
83427522.00,28.62
12667.00,64.42
2073826.00,51.13
3395798.00,13.43
3366726.00,42.79
18225727.00,65.61
50068493.00,39.68
36230481.00,58.83
9911771.00,43.74
3277453.00,75.41
277242.00,89.66
22515389.00,47.50
140823000.00,70.63
5486431.00,4.85
157401.00,21.20
21944.00,84.38
98692.00,34.83
11247085.00,68.67
5888261.00,36.48
65780.00,49.34
3224346.00,30.68
2646500.00,100.00
5055099.00,52.78
1910334.00,49.10
246502.00,11.29
6271538.00,27.28
28971839.00,48.76
5007145.00,8.50
37942805.00,73.52
15196000.00,18.66
42761.00,35.63
121150.00,27.09
102202.00,36.95
15470415.00,20.38
363993.00,65.11
639333.00,19.36
8325263.00,83.10
6391309.00,59.94
9613517.00,47.27
4146923.00,33.87
19894677.00,15.41
49265597.00,27.31
593937.00,17.29
2915148.00,25.39
93683.00,21.59
1120610.00,10.34
6729178.00,51.76
45997940.00,47.00
3002785.00,46.64
8245.00,59.44
8284.00,31.54
13318149.00,8.15
50384000.00,62.90
1158477.00,80.47
56313641.00,78.54
231664000.00,74.04
2954281.00,86.14
16810937.00,40.76
121433.00,15.51
16185895.00,80.38
55687000.00,19.37
102000.00,81.89
8698304.00,17.25
6352561.00,39.81
7876414.00,23.43
180493632.00,46.62
5667553.00,38.58
108326895.00,59.08
1633133807.00,29.37
1427842273.00,23.41
304870908.00,70.44
808434617.00,65.80
219011492.00,52.54
468419741.00,69.50
217457461.00,29.09
292744009.00,22.00
1141809095.00,72.97
253015741.00,73.73
888793354.00,72.77
388654061.00,66.24
322471961.00,63.16
424131976.00,18.19
3535117516.00,30.07
269764917.00,19.46
1616207449.00,27.30
204315938.00,51.43
183047098.00,48.55
3265352599.00,30.95
259303930.00,74.38
1009999334.00,71.30
10910915.00,28.79
1515158.00,29.00
18093626.00,31.87
966101576.00,23.20
416982682.00,23.42
416643116.00,23.41
1649145150.00,34.53
4676926611.00,40.42
12279095.00,16.44
2843960.00,34.55
21228288.00,46.19
36165.00,76.43
40862.00,94.09
9128655.00,21.40
67958.00,34.86
29454739.00,84.19
3239212.00,66.68
62204.00,50.43
15369000.00,85.58
7561910.00,65.49
6464775.00,53.14
225185.00,75.29
396447.00,86.74
88181211.00,16.63
254515.00,37.40
9843000.00,59.74
9855520.00,95.74
155820.00,48.80
4045352.00,29.38
55930.00,100.00
444789.00,11.75
5959962.00,48.49
4270598.00,36.93
1107103.00,21.72
131014337.00,68.14
210933.00,60.78
8939738.00,63.60
7340907.00,10.80
4486613.00,4.85
302174.00,28.13
7196139.00,13.33
9770555.00,34.48
25456000.00,76.04
17911.00,100.00
2485666.00,34.86
4830055.00,19.38
131158.00,31.87
11742057.00,82.36
1023310000.00,21.55
29687096.00,64.21
337853.00,24.55
28448122.00,27.84
1967596.00,50.63
2589932.00,44.16
9383289.00,37.48
4659000.00,51.59
9966733.00,69.93
151159.00,82.68
694074.00,63.82
10323856.00,75.42
5114297.00,84.13
392908.00,74.50
74750.00,51.26
6214857.00,53.32
8606214.00,49.66
46807221.00,43.91
4789472.00,45.60
273199.00,28.15
2598626.00,14.93
1508745.00,70.35
38259376.00,11.02
44661.00,30.93
685389.00,38.22
4855787.00,74.20
56156284.00,73.50
165611.00,58.84
787017.00,59.73
673230.00,31.01
4582900.00,53.52
78128282.00,73.10
11895130.00,31.84
9846627.00,70.13
52100.00,77.24
95981.00,33.09
111405.00,92.94
7710142.00,38.38
4804740.00,26.07
904391.00,20.40
780367.00,30.22
6096690.00,21.36
3988371.00,36.58
5345100.00,92.38
10689463.00,64.73
236977.00,89.06
747374856.00,23.88
158044343.00,24.42
43610506.00,51.92
14824876.00,67.49
3510600.00,55.96
64404.00,51.77
4105000.00,89.61
56564074.00,66.87
2240800.00,48.02
119259000.00,76.49
2455896.00,64.28
15030495.00,55.46
18241331.00,15.88
61760.00,33.03
18191881.00,57.35
39910403.00,61.69
1586205.00,97.03
3838300.00,38.48
3483492.00,13.21
2546011.00,68.00
2651295.00,77.24
1406818.00,11.63
2107523.00,38.19
3583183.00,74.06
26768.00,17.90
3485192.00,63.51
365622.00,80.56
271674.00,99.08
1965488.00,54.85
9462343.00,19.94
6659453.00,9.70
14926976.00,44.35
176258.00,24.26
7542377.00,19.97
330524.00,89.81
34895.00,60.40
1671080.00,31.82
1001691.00,41.70
74133377.00,67.92
80678.00,26.28
3500000.00,42.65
28098.00,100.00
1823215.00,53.86
582217.00,40.09
21583746.00,43.35
12766859.00,16.07
36917980.00,24.00
1081740.00,25.86
15963746.00,6.86
14367070.00,65.92
148700.00,58.53
3199300.00,83.59
3527935.00,50.66
6472971.00,14.09
79729311.00,24.12
24308.00,87.76
4128432.00,71.05
1360921.00,53.29
86264621.00,28.86
13015.00,65.42
2121921.00,51.47
3489402.00,13.62
3465796.00,43.51
18660443.00,66.03
51455037.00,40.79
36571808.00,59.20
9957865.00,44.26
3311138.00,78.71
309276.00,89.81
22588790.00,48.21
141668000.00,71.07
5669251.00,4.92
158383.00,21.20
22203.00,85.79
100285.00,35.89
11962244.00,70.03
6062682.00,36.83
66367.00,49.32
3296530.00,31.12
2681100.00,100.00
5091971.00,53.24
1922321.00,49.26
254602.00,11.66
6199671.00,27.54
29724004.00,48.92
5165623.00,8.71
38122429.00,73.75
15417000.00,18.65
42539.00,35.50
122738.00,27.36
102985.00,37.50
16015120.00,20.90
365242.00,65.18
658496.00,20.15
8329033.00,83.10
6418773.00,61.73
9960833.00,47.48
4269775.00,33.66
20528465.00,15.85
50183106.00,27.57
614379.00,17.71
3026378.00,25.78
93775.00,21.82
1138673.00,10.09
6905136.00,52.36
47072603.00,48.81
3075867.00,46.42
8671.00,61.48
8413.00,32.43
13727427.00,8.47
50564000.00,63.50
1218223.00,80.25
56332848.00,78.49
233792000.00,74.19
2973461.00,86.50
17257774.00,40.75
124248.00,15.91
16617343.00,80.91
56655000.00,19.44
104000.00,82.72
9043210.00,17.62
6571673.00,39.76
8197564.00,24.07
185880521.00,47.26
5732089.00,38.67
108853181.00,59.48
1657490355.00,29.95
1450329263.00,24.05
305380451.00,70.52
813231116.00,66.09
221746766.00,53.24
469449808.00,69.61
222584263.00,29.54
300374211.00,22.46
1150222380.00,73.23
256549815.00,74.25
893672565.00,72.96
396869481.00,66.87
329519273.00,63.83
435137234.00,18.57
3607919626.00,30.59
276331665.00,19.81
1655059253.00,27.65
211060487.00,52.03
188779172.00,49.07
3331587961.00,31.49
261583423.00,74.53
1017531966.00,71.57
11206029.00,29.58
1547783.00,29.23
18485901.00,32.37
988898603.00,23.46
429008541.00,23.89
428646549.00,23.88
1676528708.00,35.28
4758142006.00,40.78
11912510.00,16.70
2904429.00,34.82
21893857.00,47.08
37687.00,77.10
42704.00,94.65
9444918.00,21.97
66863.00,34.94
